Hero,key,Duo,Games,Winrate
Junkrat,0,Sylvanas,13.0,0.43478260869565216
Junkrat,0,Kaelthas,21.0,0.3548387096774194
Junkrat,0,Johanna,22.0,0.28125
Junkrat,0,Butcher,4.0,0.42857142857142855
Junkrat,0,Leoric,14.0,0.5
Junkrat,0,Kharazim,22.0,0.5625
Junkrat,0,Rexxar,7.0,0.47058823529411764
Junkrat,0,Morales,14.0,0.375
Junkrat,0,Artanis,23.0,0.45454545454545453
Junkrat,0,Cho,2.0,0.5833333333333334
Junkrat,0,Gall,2.0,0.5833333333333334
Junkrat,0,Lunara,6.0,0.375
Junkrat,0,Greymane,9.0,0.5789473684210527
Junkrat,0,LiMing,24.0,0.4411764705882353
Junkrat,0,Xul,13.0,0.5652173913043478
Junkrat,0,Dehaka,6.0,0.5
Junkrat,0,Tracer,2.0,0.5
Junkrat,0,Chromie,19.0,0.41379310344827586
Junkrat,0,Medivh,5.0,0.4
Junkrat,0,Guldan,11.0,0.47619047619047616
Junkrat,0,Auriel,18.0,0.42857142857142855
Junkrat,0,Alarak,10.0,0.6
Junkrat,0,Zarya,2.0,0.4166666666666667
Junkrat,0,Samuro,3.0,0.5384615384615384
Junkrat,0,Varian,32.0,0.5
Junkrat,0,Ragnaros,20.0,0.5
Junkrat,0,Zuljin,14.0,0.5
Junkrat,0,Valeera,5.0,0.6
Junkrat,0,Lucio,26.0,0.5
Junkrat,0,Probius,0.0,0.5
Junkrat,0,Cassia,10.0,0.45
Junkrat,0,Genji,5.0,0.3333333333333333
Junkrat,0,DVa,24.0,0.4117647058823529
Junkrat,0,Malthael,17.0,0.4444444444444444
Junkrat,0,Stukov,35.0,0.4444444444444444
Junkrat,0,Garrosh,28.0,0.4473684210526316
Junkrat,0,KelThuzad,5.0,0.4
Junkrat,0,Ana,13.0,0.43478260869565216
Junkrat,0,Alexstrasza,11.0,0.47619047619047616
Junkrat,0,Hanzo,10.0,0.45
Junkrat,0,Blaze,13.0,0.4782608695652174
Junkrat,0,Maiev,3.0,0.38461538461538464
Junkrat,0,Fenix,3.0,0.6153846153846154
Junkrat,0,Deckard,11.0,0.5238095238095238
Junkrat,0,Yrel,5.0,0.4
Junkrat,0,Whitemane,5.0,0.4
Junkrat,0,Mephisto,4.0,0.5
Junkrat,0,MalGanis,13.0,0.43478260869565216
Junkrat,0,Orphea,15.0,0.48
Junkrat,0,Imperius,14.0,0.375
Junkrat,0,Anduin,40.0,0.36
Junkrat,0,Qhira,10.0,0.45
Junkrat,0,Mei,34.0,0.38636363636363635
Junkrat,0,Hogger,15.0,0.48
Junkrat,0,Deathwing,12.0,0.36363636363636365
Alexstrasza,0,Abathur,15.0,0.48
Alexstrasza,0,Arthas,19.0,0.4827586206896552
Alexstrasza,0,Diablo,59.0,0.4492753623188406
Alexstrasza,0,ETC,43.0,0.5283018867924528
Alexstrasza,0,Falstad,24.0,0.5
Alexstrasza,0,Gazlowe,15.0,0.48
Alexstrasza,0,Illidan,10.0,0.6
Alexstrasza,0,Kerrigan,5.0,0.4666666666666667
Alexstrasza,0,Malfurion,0.0,0.5
Alexstrasza,0,Muradin,64.0,0.5540540540540541
Alexstrasza,0,Nazeebo,21.0,0.45161290322580644
Alexstrasza,0,Nova,12.0,0.6363636363636364
Alexstrasza,0,Raynor,39.0,0.5102040816326531
Alexstrasza,0,Hammer,6.0,0.5625
Alexstrasza,0,Sonya,46.0,0.5357142857142857
Alexstrasza,0,Stitches,26.0,0.5
Alexstrasza,0,Tassadar,56.0,0.5454545454545454
Alexstrasza,0,Tyrael,9.0,0.5263157894736842
Alexstrasza,0,Tyrande,0.0,0.5
Alexstrasza,0,Uther,6.0,0.5
Alexstrasza,0,Valla,25.0,0.45714285714285713
Alexstrasza,0,Zeratul,11.0,0.47619047619047616
Alexstrasza,0,Tychus,47.0,0.6491228070175439
Alexstrasza,0,Brightwing,2.0,0.4166666666666667
Alexstrasza,0,LiLi,1.0,0.5454545454545454
Alexstrasza,0,Murky,14.0,0.375
Alexstrasza,0,Zagara,9.0,0.5263157894736842
Alexstrasza,0,Rehgar,0.0,0.5
Alexstrasza,0,Chen,6.0,0.5625
Alexstrasza,0,Anubarak,24.0,0.5
Alexstrasza,0,Azmodan,21.0,0.5161290322580645
Alexstrasza,0,Jaina,34.0,0.5
Alexstrasza,0,Thrall,25.0,0.5428571428571428
Alexstrasza,0,Vikings,4.0,0.5
Alexstrasza,0,Sylvanas,21.0,0.45161290322580644
Alexstrasza,0,Kaelthas,40.0,0.46
Alexstrasza,0,Johanna,40.0,0.52
Alexstrasza,0,Butcher,14.0,0.5833333333333334
Alexstrasza,0,Leoric,23.0,0.5151515151515151
Alexstrasza,0,Kharazim,1.0,0.45454545454545453
Alexstrasza,0,Rexxar,9.0,0.631578947368421
Alexstrasza,0,Morales,1.0,0.45454545454545453
Alexstrasza,0,Artanis,34.0,0.4772727272727273
Alexstrasza,0,Cho,13.0,0.5217391304347826
Alexstrasza,0,Gall,13.0,0.5217391304347826
Alexstrasza,0,Lunara,28.0,0.4473684210526316
Alexstrasza,0,Greymane,22.0,0.5
Alexstrasza,0,LiMing,57.0,0.5074626865671642
Alexstrasza,0,Xul,25.0,0.5142857142857142
Alexstrasza,0,Dehaka,10.0,0.55
Alexstrasza,0,Tracer,13.0,0.5217391304347826
Alexstrasza,0,Chromie,27.0,0.43243243243243246
Alexstrasza,0,Medivh,11.0,0.5238095238095238
Alexstrasza,0,Guldan,30.0,0.425
Alexstrasza,0,Auriel,0.0,0.5
Alexstrasza,0,Alarak,9.0,0.5263157894736842
Alexstrasza,0,Zarya,5.0,0.4666666666666667
Alexstrasza,0,Samuro,10.0,0.55
Alexstrasza,0,Varian,29.0,0.6410256410256411
Alexstrasza,0,Ragnaros,25.0,0.5428571428571428
Alexstrasza,0,Zuljin,52.0,0.5
Alexstrasza,0,Valeera,12.0,0.5
Alexstrasza,0,Lucio,3.0,0.38461538461538464
Alexstrasza,0,Probius,2.0,0.5
Alexstrasza,0,Cassia,29.0,0.5384615384615384
Alexstrasza,0,Genji,11.0,0.38095238095238093
Alexstrasza,0,DVa,31.0,0.4878048780487805
Alexstrasza,0,Malthael,27.0,0.5135135135135135
Alexstrasza,0,Stukov,0.0,0.5
Alexstrasza,0,Garrosh,30.0,0.575
Alexstrasza,0,KelThuzad,15.0,0.56
Alexstrasza,0,Ana,0.0,0.5
Alexstrasza,0,Junkrat,8.0,0.3888888888888889
Alexstrasza,0,Hanzo,19.0,0.41379310344827586
Alexstrasza,0,Blaze,11.0,0.42857142857142855
Alexstrasza,0,Maiev,10.0,0.5
Alexstrasza,0,Fenix,13.0,0.6086956521739131
Alexstrasza,0,Deckard,1.0,0.45454545454545453
Alexstrasza,0,Yrel,5.0,0.5333333333333333
Alexstrasza,0,Whitemane,1.0,0.5454545454545454
Alexstrasza,0,Mephisto,13.0,0.4782608695652174
Alexstrasza,0,MalGanis,20.0,0.5333333333333333
Alexstrasza,0,Orphea,21.0,0.5161290322580645
Alexstrasza,0,Imperius,16.0,0.38461538461538464
Alexstrasza,0,Anduin,0.0,0.5
Alexstrasza,0,Qhira,23.0,0.45454545454545453
Alexstrasza,0,Mei,28.0,0.5526315789473685
Alexstrasza,0,Hogger,16.0,0.4230769230769231
Alexstrasza,0,Deathwing,23.0,0.5151515151515151
Hanzo,0,Abathur,20.0,0.5
Hanzo,0,Arthas,26.0,0.5
Hanzo,0,Diablo,74.0,0.40476190476190477
Hanzo,0,ETC,54.0,0.375
Hanzo,0,Falstad,8.0,0.5555555555555556
Hanzo,0,Gazlowe,26.0,0.4166666666666667
Hanzo,0,Illidan,16.0,0.4230769230769231
Hanzo,0,Kerrigan,8.0,0.5
Hanzo,0,Malfurion,27.0,0.43243243243243246
Hanzo,0,Muradin,90.0,0.41
Hanzo,0,Nazeebo,20.0,0.5
Hanzo,0,Nova,9.0,0.3684210526315789
Hanzo,0,Raynor,26.0,0.5555555555555556
Hanzo,0,Hammer,2.0,0.5
Hanzo,0,Sonya,71.0,0.4567901234567901
Hanzo,0,Stitches,37.0,0.425531914893617
Hanzo,0,Tassadar,47.0,0.38596491228070173
Hanzo,0,Tyrael,9.0,0.5263157894736842
Hanzo,0,Tyrande,13.0,0.4782608695652174
Hanzo,0,Uther,43.0,0.4528301886792453
Hanzo,0,Valla,16.0,0.5
Hanzo,0,Zeratul,18.0,0.42857142857142855
Hanzo,0,Tychus,26.0,0.5
Hanzo,0,Brightwing,118.0,0.4765625
Hanzo,0,LiLi,35.0,0.3333333333333333
Hanzo,0,Murky,11.0,0.38095238095238093
Hanzo,0,Zagara,8.0,0.4444444444444444
Hanzo,0,Rehgar,30.0,0.35
Hanzo,0,Chen,13.0,0.4782608695652174
Hanzo,0,Anubarak,35.0,0.4222222222222222
Hanzo,0,Azmodan,20.0,0.43333333333333335
Hanzo,0,Jaina,46.0,0.5178571428571429
Hanzo,0,Thrall,36.0,0.3695652173913043
Hanzo,0,Vikings,6.0,0.375
Hanzo,0,Sylvanas,14.0,0.5
Hanzo,0,Kaelthas,45.0,0.43636363636363634
Hanzo,0,Johanna,59.0,0.42028985507246375
Hanzo,0,Butcher,6.0,0.5625
Hanzo,0,Leoric,24.0,0.3235294117647059
Hanzo,0,Kharazim,21.0,0.3548387096774194
Hanzo,0,Rexxar,12.0,0.45454545454545453
Hanzo,0,Morales,8.0,0.4444444444444444
Hanzo,0,Artanis,40.0,0.42
Hanzo,0,Cho,1.0,0.45454545454545453
Hanzo,0,Gall,1.0,0.45454545454545453
Hanzo,0,Lunara,13.0,0.391304347826087
Hanzo,0,Greymane,14.0,0.5833333333333334
Hanzo,0,LiMing,61.0,0.4507042253521127
Hanzo,0,Xul,24.0,0.4411764705882353
Hanzo,0,Dehaka,10.0,0.35
Hanzo,0,Tracer,6.0,0.375
Hanzo,0,Chromie,24.0,0.35294117647058826
Hanzo,0,Medivh,4.0,0.42857142857142855
Hanzo,0,Guldan,32.0,0.4523809523809524
Hanzo,0,Auriel,29.0,0.38461538461538464
Hanzo,0,Alarak,12.0,0.45454545454545453
Hanzo,0,Zarya,4.0,0.5
Hanzo,0,Samuro,6.0,0.5625
Hanzo,0,Varian,54.0,0.46875
Hanzo,0,Ragnaros,33.0,0.46511627906976744
Hanzo,0,Zuljin,20.0,0.23333333333333334
Hanzo,0,Valeera,8.0,0.4444444444444444
Hanzo,0,Lucio,44.0,0.3148148148148148
Hanzo,0,Probius,1.0,0.45454545454545453
Hanzo,0,Cassia,18.0,0.5
Hanzo,0,Genji,4.0,0.5
Hanzo,0,DVa,44.0,0.4444444444444444
Hanzo,0,Malthael,22.0,0.5
Hanzo,0,Stukov,48.0,0.5344827586206896
Hanzo,0,Garrosh,49.0,0.3728813559322034
Hanzo,0,KelThuzad,14.0,0.375
Hanzo,0,Ana,35.0,0.5333333333333333
Hanzo,0,Junkrat,10.0,0.45
Hanzo,0,Alexstrasza,24.0,0.5
Hanzo,0,Blaze,23.0,0.3939393939393939
Hanzo,0,Maiev,3.0,0.38461538461538464
Hanzo,0,Fenix,7.0,0.35294117647058826
Hanzo,0,Deckard,31.0,0.4878048780487805
Hanzo,0,Yrel,8.0,0.5
Hanzo,0,Whitemane,12.0,0.45454545454545453
Hanzo,0,Mephisto,7.0,0.35294117647058826
Hanzo,0,MalGanis,23.0,0.3333333333333333
Hanzo,0,Orphea,29.0,0.38461538461538464
Hanzo,0,Imperius,35.0,0.37777777777777777
Hanzo,0,Anduin,71.0,0.43209876543209874
Hanzo,0,Qhira,22.0,0.46875
Hanzo,0,Mei,51.0,0.5573770491803278
Hanzo,0,Hogger,28.0,0.5263157894736842
Hanzo,0,Deathwing,24.0,0.4411764705882353
Blaze,0,Abathur,9.0,0.5789473684210527
Blaze,0,Arthas,3.0,0.38461538461538464
Blaze,0,Diablo,9.0,0.42105263157894735
Blaze,0,ETC,2.0,0.5833333333333334
Blaze,0,Falstad,15.0,0.36
Blaze,0,Gazlowe,25.0,0.6285714285714286
Blaze,0,Illidan,12.0,0.5
Blaze,0,Kerrigan,9.0,0.3684210526315789
Blaze,0,Malfurion,23.0,0.5151515151515151
Blaze,0,Muradin,9.0,0.2631578947368421
Blaze,0,Nazeebo,18.0,0.42857142857142855
Blaze,0,Nova,7.0,0.47058823529411764
Blaze,0,Raynor,49.0,0.4915254237288136
Blaze,0,Hammer,2.0,0.5
Blaze,0,Sonya,37.0,0.5106382978723404
Blaze,0,Stitches,3.0,0.38461538461538464
Blaze,0,Tassadar,59.0,0.4782608695652174
Blaze,0,Tyrael,2.0,0.4166666666666667
Blaze,0,Tyrande,11.0,0.47619047619047616
Blaze,0,Uther,28.0,0.5263157894736842
Blaze,0,Valla,29.0,0.38461538461538464
Blaze,0,Zeratul,11.0,0.47619047619047616
Blaze,0,Tychus,53.0,0.49206349206349204
Blaze,0,Brightwing,75.0,0.5058823529411764
Blaze,0,LiLi,48.0,0.5172413793103449
Blaze,0,Murky,8.0,0.5
Blaze,0,Zagara,14.0,0.375
Blaze,0,Rehgar,21.0,0.45161290322580644
Blaze,0,Chen,4.0,0.6428571428571429
Blaze,0,Anubarak,3.0,0.38461538461538464
Blaze,0,Azmodan,19.0,0.5862068965517241
Blaze,0,Jaina,37.0,0.6808510638297872
Blaze,0,Thrall,11.0,0.47619047619047616
Blaze,0,Vikings,8.0,0.5555555555555556
Blaze,0,Sylvanas,24.0,0.4411764705882353
Blaze,0,Kaelthas,40.0,0.4
Blaze,0,Johanna,6.0,0.5
Blaze,0,Butcher,14.0,0.375
Blaze,0,Leoric,15.0,0.56
Blaze,0,Kharazim,16.0,0.46153846153846156
Blaze,0,Rexxar,10.0,0.6
Blaze,0,Morales,13.0,0.4782608695652174
Blaze,0,Artanis,45.0,0.43636363636363634
Blaze,0,Cho,1.0,0.5454545454545454
Blaze,0,Gall,1.0,0.5454545454545454
Blaze,0,Lunara,15.0,0.48
Blaze,0,Greymane,20.0,0.4
Blaze,0,LiMing,72.0,0.43902439024390244
Blaze,0,Xul,13.0,0.4782608695652174
Blaze,0,Dehaka,5.0,0.3333333333333333
Blaze,0,Tracer,12.0,0.6363636363636364
Blaze,0,Chromie,25.0,0.5142857142857142
Blaze,0,Medivh,7.0,0.47058823529411764
Blaze,0,Guldan,23.0,0.45454545454545453
Blaze,0,Auriel,26.0,0.5
Blaze,0,Alarak,13.0,0.4782608695652174
Blaze,0,Zarya,2.0,0.5833333333333334
Blaze,0,Samuro,7.0,0.47058823529411764
Blaze,0,Varian,26.0,0.5
Blaze,0,Ragnaros,32.0,0.5476190476190477
Blaze,0,Zuljin,43.0,0.5283018867924528
Blaze,0,Valeera,14.0,0.5
Blaze,0,Lucio,38.0,0.5416666666666666
Blaze,0,Probius,4.0,0.42857142857142855
Blaze,0,Cassia,37.0,0.5106382978723404
Blaze,0,Genji,10.0,0.45
Blaze,0,DVa,24.0,0.4411764705882353
Blaze,0,Malthael,9.0,0.3684210526315789
Blaze,0,Stukov,23.0,0.45454545454545453
Blaze,0,Garrosh,3.0,0.5384615384615384
Blaze,0,KelThuzad,20.0,0.7333333333333333
Blaze,0,Ana,12.0,0.5
Blaze,0,Junkrat,11.0,0.47619047619047616
Blaze,0,Alexstrasza,11.0,0.47619047619047616
Blaze,0,Hanzo,21.0,0.45161290322580644
Blaze,0,Maiev,5.0,0.4666666666666667
Blaze,0,Fenix,13.0,0.43478260869565216
Blaze,0,Deckard,21.0,0.45161290322580644
Blaze,0,Yrel,3.0,0.5384615384615384
Blaze,0,Whitemane,11.0,0.3333333333333333
Blaze,0,Mephisto,10.0,0.45
Blaze,0,MalGanis,1.0,0.5454545454545454
Blaze,0,Orphea,32.0,0.5
Blaze,0,Imperius,28.0,0.3684210526315789
Blaze,0,Anduin,39.0,0.40816326530612246
Blaze,0,Qhira,17.0,0.5185185185185185
Blaze,0,Mei,6.0,0.375
Blaze,0,Hogger,17.0,0.5185185185185185
Blaze,0,Deathwing,17.0,0.48148148148148145
Maiev,0,Abathur,3.0,0.38461538461538464
Maiev,0,Arthas,8.0,0.4444444444444444
Maiev,0,Diablo,23.0,0.5151515151515151
Maiev,0,ETC,17.0,0.5185185185185185
Maiev,0,Falstad,11.0,0.38095238095238093
Maiev,0,Gazlowe,12.0,0.5
Maiev,0,Illidan,2.0,0.5
Maiev,0,Kerrigan,1.0,0.5454545454545454
Maiev,0,Malfurion,13.0,0.4782608695652174
Maiev,0,Muradin,31.0,0.4634146341463415
Maiev,0,Nazeebo,9.0,0.5263157894736842
Maiev,0,Nova,2.0,0.4166666666666667
Maiev,0,Raynor,11.0,0.47619047619047616
Maiev,0,Hammer,0.0,0.5
Maiev,0,Sonya,21.0,0.41935483870967744
Maiev,0,Stitches,9.0,0.5263157894736842
Maiev,0,Tassadar,26.0,0.5
Maiev,0,Tyrael,4.0,0.42857142857142855
Maiev,0,Tyrande,2.0,0.4166666666666667
Maiev,0,Uther,16.0,0.46153846153846156
Maiev,0,Valla,9.0,0.2631578947368421
Maiev,0,Zeratul,1.0,0.45454545454545453
Maiev,0,Tychus,10.0,0.55
Maiev,0,Brightwing,31.0,0.3902439024390244
Maiev,0,LiLi,16.0,0.34615384615384615
Maiev,0,Murky,5.0,0.4666666666666667
Maiev,0,Zagara,2.0,0.5833333333333334
Maiev,0,Rehgar,10.0,0.35
Maiev,0,Chen,3.0,0.38461538461538464
Maiev,0,Anubarak,9.0,0.3684210526315789
Maiev,0,Azmodan,9.0,0.42105263157894735
Maiev,0,Jaina,12.0,0.5
Maiev,0,Thrall,5.0,0.4666666666666667
Maiev,0,Vikings,3.0,0.5384615384615384
Maiev,0,Sylvanas,10.0,0.6
Maiev,0,Kaelthas,21.0,0.5161290322580645
Maiev,0,Johanna,20.0,0.43333333333333335
Maiev,0,Butcher,5.0,0.5333333333333333
Maiev,0,Leoric,7.0,0.4117647058823529
Maiev,0,Kharazim,5.0,0.5333333333333333
Maiev,0,Rexxar,3.0,0.5384615384615384
Maiev,0,Morales,2.0,0.5
Maiev,0,Artanis,12.0,0.36363636363636365
Maiev,0,Cho,2.0,0.5
Maiev,0,Gall,2.0,0.5
Maiev,0,Lunara,7.0,0.47058823529411764
Maiev,0,Greymane,4.0,0.5
Maiev,0,LiMing,12.0,0.36363636363636365
Maiev,0,Xul,5.0,0.4
Maiev,0,Dehaka,4.0,0.42857142857142855
Maiev,0,Tracer,3.0,0.38461538461538464
Maiev,0,Chromie,7.0,0.47058823529411764
Maiev,0,Medivh,1.0,0.45454545454545453
Maiev,0,Guldan,10.0,0.45
Maiev,0,Auriel,7.0,0.5294117647058824
Maiev,0,Alarak,4.0,0.42857142857142855
Maiev,0,Zarya,0.0,0.5
Maiev,0,Samuro,1.0,0.5454545454545454
Maiev,0,Varian,13.0,0.4782608695652174
Maiev,0,Ragnaros,9.0,0.42105263157894735
Maiev,0,Zuljin,20.0,0.6
Maiev,0,Valeera,5.0,0.4
Maiev,0,Lucio,19.0,0.4827586206896552
Maiev,0,Probius,0.0,0.5
Maiev,0,Cassia,8.0,0.4444444444444444
Maiev,0,Genji,2.0,0.5
Maiev,0,DVa,7.0,0.35294117647058826
Maiev,0,Malthael,9.0,0.5789473684210527
Maiev,0,Stukov,16.0,0.5
Maiev,0,Garrosh,13.0,0.391304347826087
Maiev,0,KelThuzad,9.0,0.3157894736842105
Maiev,0,Ana,8.0,0.4444444444444444
Maiev,0,Junkrat,3.0,0.38461538461538464
Maiev,0,Alexstrasza,12.0,0.5
Maiev,0,Hanzo,4.0,0.42857142857142855
Maiev,0,Blaze,6.0,0.5
Maiev,0,Fenix,0.0,0.5
Maiev,0,Deckard,9.0,0.3684210526315789
Maiev,0,Yrel,4.0,0.5
Maiev,0,Whitemane,8.0,0.5
Maiev,0,Mephisto,0.0,0.5
Maiev,0,MalGanis,7.0,0.35294117647058826
Maiev,0,Orphea,9.0,0.5263157894736842
Maiev,0,Imperius,9.0,0.3157894736842105
Maiev,0,Anduin,18.0,0.6071428571428571
Maiev,0,Qhira,2.0,0.4166666666666667
Maiev,0,Mei,23.0,0.5151515151515151
Maiev,0,Hogger,4.0,0.5
Maiev,0,Deathwing,8.0,0.6111111111111112
Fenix,0,Abathur,7.0,0.5294117647058824
Fenix,0,Arthas,16.0,0.6153846153846154
Fenix,0,Diablo,56.0,0.5
Fenix,0,ETC,29.0,0.4358974358974359
Fenix,0,Falstad,11.0,0.47619047619047616
Fenix,0,Gazlowe,15.0,0.48
Fenix,0,Illidan,7.0,0.47058823529411764
Fenix,0,Kerrigan,10.0,0.5
Fenix,0,Malfurion,23.0,0.6363636363636364
Fenix,0,Muradin,38.0,0.4166666666666667
Fenix,0,Nazeebo,15.0,0.56
Fenix,0,Nova,1.0,0.5454545454545454
Fenix,0,Raynor,15.0,0.6
Fenix,0,Hammer,3.0,0.6153846153846154
Fenix,0,Sonya,37.0,0.5319148936170213
Fenix,0,Stitches,25.0,0.5142857142857142
Fenix,0,Tassadar,40.0,0.6
Fenix,0,Tyrael,5.0,0.5333333333333333
Fenix,0,Tyrande,6.0,0.375
Fenix,0,Uther,42.0,0.46153846153846156
Fenix,0,Valla,13.0,0.4782608695652174
Fenix,0,Zeratul,5.0,0.5333333333333333
Fenix,0,Tychus,18.0,0.42857142857142855
Fenix,0,Brightwing,56.0,0.5454545454545454
Fenix,0,LiLi,34.0,0.5454545454545454
Fenix,0,Murky,5.0,0.5333333333333333
Fenix,0,Zagara,8.0,0.5
Fenix,0,Rehgar,17.0,0.4074074074074074
Fenix,0,Chen,4.0,0.5
Fenix,0,Anubarak,21.0,0.7096774193548387
Fenix,0,Azmodan,13.0,0.6086956521739131
Fenix,0,Jaina,31.0,0.5121951219512195
Fenix,0,Thrall,12.0,0.6363636363636364
Fenix,0,Vikings,3.0,0.5384615384615384
Fenix,0,Sylvanas,15.0,0.48
Fenix,0,Kaelthas,20.0,0.4
Fenix,0,Johanna,39.0,0.5102040816326531
Fenix,0,Butcher,12.0,0.6363636363636364
Fenix,0,Leoric,15.0,0.48
Fenix,0,Kharazim,14.0,0.5
Fenix,0,Rexxar,11.0,0.47619047619047616
Fenix,0,Morales,12.0,0.5909090909090909
Fenix,0,Artanis,29.0,0.5384615384615384
Fenix,0,Cho,3.0,0.5384615384615384
Fenix,0,Gall,3.0,0.5384615384615384
Fenix,0,Lunara,6.0,0.5625
Fenix,0,Greymane,7.0,0.47058823529411764
Fenix,0,LiMing,31.0,0.5609756097560976
Fenix,0,Xul,12.0,0.5
Fenix,0,Dehaka,11.0,0.47619047619047616
Fenix,0,Tracer,3.0,0.38461538461538464
Fenix,0,Chromie,15.0,0.36
Fenix,0,Medivh,1.0,0.45454545454545453
Fenix,0,Guldan,22.0,0.5
Fenix,0,Auriel,22.0,0.40625
Fenix,0,Alarak,5.0,0.6
Fenix,0,Zarya,4.0,0.5
Fenix,0,Samuro,5.0,0.4666666666666667
Fenix,0,Varian,46.0,0.5714285714285714
Fenix,0,Ragnaros,20.0,0.7
Fenix,0,Zuljin,13.0,0.5217391304347826
Fenix,0,Valeera,7.0,0.5294117647058824
Fenix,0,Lucio,31.0,0.5853658536585366
Fenix,0,Probius,1.0,0.5454545454545454
Fenix,0,Cassia,10.0,0.55
Fenix,0,Genji,4.0,0.5
Fenix,0,DVa,26.0,0.5
Fenix,0,Malthael,14.0,0.5833333333333334
Fenix,0,Stukov,17.0,0.5185185185185185
Fenix,0,Garrosh,28.0,0.5263157894736842
Fenix,0,KelThuzad,11.0,0.5714285714285714
Fenix,0,Ana,16.0,0.5769230769230769
Fenix,0,Junkrat,3.0,0.6153846153846154
Fenix,0,Alexstrasza,14.0,0.6666666666666666
Fenix,0,Hanzo,6.0,0.375
Fenix,0,Blaze,13.0,0.43478260869565216
Fenix,0,Maiev,0.0,0.5
Fenix,0,Deckard,17.0,0.5185185185185185
Fenix,0,Yrel,2.0,0.5
Fenix,0,Whitemane,3.0,0.5384615384615384
Fenix,0,Mephisto,2.0,0.5
Fenix,0,MalGanis,17.0,0.48148148148148145
Fenix,0,Orphea,12.0,0.5909090909090909
Fenix,0,Imperius,14.0,0.375
Fenix,0,Anduin,35.0,0.5333333333333333
Fenix,0,Qhira,10.0,0.6
Fenix,0,Mei,29.0,0.6923076923076923
Fenix,0,Hogger,17.0,0.48148148148148145
Fenix,0,Deathwing,16.0,0.5384615384615384
Deckard,0,Abathur,22.0,0.5
Deckard,0,Arthas,20.0,0.43333333333333335
Deckard,0,Diablo,103.0,0.4424778761061947
Deckard,0,ETC,54.0,0.34375
Deckard,0,Falstad,35.0,0.4444444444444444
Deckard,0,Gazlowe,32.0,0.5
Deckard,0,Illidan,11.0,0.47619047619047616
Deckard,0,Kerrigan,14.0,0.5833333333333334
Deckard,0,Malfurion,0.0,0.5
Deckard,0,Muradin,101.0,0.4594594594594595
Deckard,0,Nazeebo,41.0,0.39215686274509803
Deckard,0,Nova,23.0,0.3939393939393939
Deckard,0,Raynor,68.0,0.47435897435897434
Deckard,0,Hammer,7.0,0.47058823529411764
Deckard,0,Sonya,69.0,0.46835443037974683
Deckard,0,Stitches,35.0,0.3333333333333333
Deckard,0,Tassadar,95.0,0.5333333333333333
Deckard,0,Tyrael,13.0,0.4782608695652174
Deckard,0,Tyrande,0.0,0.5
Deckard,0,Uther,3.0,0.6153846153846154
Deckard,0,Valla,45.0,0.41818181818181815
Deckard,0,Zeratul,19.0,0.41379310344827586
Deckard,0,Tychus,63.0,0.5205479452054794
Deckard,0,Brightwing,0.0,0.5
Deckard,0,LiLi,1.0,0.5454545454545454
Deckard,0,Murky,12.0,0.45454545454545453
Deckard,0,Zagara,22.0,0.34375
Deckard,0,Rehgar,0.0,0.5
Deckard,0,Chen,4.0,0.42857142857142855
Deckard,0,Anubarak,46.0,0.39285714285714285
Deckard,0,Azmodan,47.0,0.47368421052631576
Deckard,0,Jaina,49.0,0.4067796610169492
Deckard,0,Thrall,45.0,0.43636363636363634
Deckard,0,Vikings,5.0,0.6
Deckard,0,Sylvanas,40.0,0.56
Deckard,0,Kaelthas,49.0,0.4406779661016949
Deckard,0,Johanna,80.0,0.43333333333333335
Deckard,0,Butcher,23.0,0.3939393939393939
Deckard,0,Leoric,27.0,0.4594594594594595
Deckard,0,Kharazim,4.0,0.5
Deckard,0,Rexxar,22.0,0.5
Deckard,0,Morales,0.0,0.5
Deckard,0,Artanis,73.0,0.43373493975903615
Deckard,0,Cho,4.0,0.6428571428571429
Deckard,0,Gall,4.0,0.6428571428571429
Deckard,0,Lunara,41.0,0.5294117647058824
Deckard,0,Greymane,34.0,0.4318181818181818
Deckard,0,LiMing,98.0,0.4166666666666667
Deckard,0,Xul,33.0,0.4883720930232558
Deckard,0,Dehaka,18.0,0.42857142857142855
Deckard,0,Tracer,22.0,0.5
Deckard,0,Chromie,40.0,0.48
Deckard,0,Medivh,12.0,0.45454545454545453
Deckard,0,Guldan,45.0,0.41818181818181815
Deckard,0,Auriel,0.0,0.5
Deckard,0,Alarak,16.0,0.4230769230769231
Deckard,0,Zarya,6.0,0.5
Deckard,0,Samuro,18.0,0.5357142857142857
Deckard,0,Varian,63.0,0.5068493150684932
Deckard,0,Ragnaros,58.0,0.5
Deckard,0,Zuljin,75.0,0.5764705882352941
Deckard,0,Valeera,15.0,0.48
Deckard,0,Lucio,2.0,0.4166666666666667
Deckard,0,Probius,2.0,0.5
Deckard,0,Cassia,61.0,0.4225352112676056
Deckard,0,Genji,14.0,0.20833333333333334
Deckard,0,DVa,48.0,0.5172413793103449
Deckard,0,Malthael,31.0,0.4146341463414634
Deckard,0,Stukov,1.0,0.5454545454545454
Deckard,0,Garrosh,44.0,0.5370370370370371
Deckard,0,KelThuzad,31.0,0.5609756097560976
Deckard,0,Ana,0.0,0.5
Deckard,0,Junkrat,10.0,0.6
Deckard,0,Alexstrasza,1.0,0.45454545454545453
